datasetName	habitat	stationCode	samplingLevel	sampleTrackCode	sampleAreaOrVolume	samples.unit	samplingMinDepth	samplingMaxDepth	samplingMaxElevation	samplingMinElevation	sampledSedimentDepth	replicateOrQuadrant	samplingTool	taxonNameAsInFile	EMBOS_name	WoRMS_scientificName	lifeStage	sex	parameter	parameters.unit	value
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDA-SUB	subtidal	CY-2014-SFDA-SUB-P3-R3	133	cm2	1	1			25	3	EMBOS corer	Decapoda Larvae	Decapoda	Decapoda	larvae		Individual Count		84
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDA-SUB	subtidal	CY-2014-SFDA-SUB-P3-R1	133	cm2	1	1			25	1	EMBOS corer	Micropnepthys spaerocirrata	Micronephthys sphaerocirrata	Micronephthys sphaerocirrata			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDA-SUB	subtidal	CY-2014-SFDA-SUB-P3-R1	133	cm2	1	1			25	1	EMBOS corer	Cirrophorus branchiatus	Cirrophorus branchiatus	Cirrophorus branchiatus			Individual Count		4
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDA-SUB	subtidal	CY-2014-SFDA-SUB-P3-R1	133	cm2	1	1			25	1	EMBOS corer	Callianassa sp.	Callianassa	Callianassa			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P1-R1	133	cm2	0.5	0.5			25	1	EMBOS corer	Pontocrates altamarinus	Pontocrates altamarinus	Pontocrates altamarinus			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P1-R1	133	cm2	0.5	0.5			25	1	EMBOS corer	Scoloplos sp. (b)	Scoloplos	Scoloplos			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P1-R1	133	cm2	0.5	0.5			25	1	EMBOS corer	Nematoda	Nematoda	Nematoda			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P1-R3	133	cm2	0.5	0.5			25	3	EMBOS corer	Stenothoe sp. (b)	Stenothoe	Stenothoe			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P1-R3	133	cm2	0.5	0.5			25	3	EMBOS corer	Cirrophorus branchiatus	Cirrophorus branchiatus	Cirrophorus branchiatus			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P1-R2	133	cm2	0.5	0.5			25	2	EMBOS corer	Bathyporeia sunnivae	Bathyporeia sunnivae	Bathyporeia sunnivae			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P1-R2	133	cm2	0.5	0.5			25	2	EMBOS corer	Pontocrates arenarius	Pontocrates arenarius	Pontocrates arenarius			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P1-R2	133	cm2	0.5	0.5			25	2	EMBOS corer	Polychaeta larvae	Polychaeta	Polychaeta	larvae		Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P2-R3	133	cm2	0.5	0.5			25	3	EMBOS corer	Copepoda	Copepoda	Copepoda			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P2-R3	133	cm2	0.5	0.5			25	3	EMBOS corer	Cumopsis goodsir	Cumopsis goodsir	Cumopsis goodsir			Individual Count		2
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P2-R3	133	cm2	0.5	0.5			25	3	EMBOS corer	Decapoda sp. (b)	Decapoda	Decapoda			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P2-R3	133	cm2	0.5	0.5			25	3	EMBOS corer	Scoloplos haasi	Scolaricia haasi	Scolaricia haasi			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P3-R1	133	cm2	0.5	0.5			25	1	EMBOS corer	Cirrophorus harpagoneus	Paradoneis harpagonea	Paradoneis harpagonea			Individual Count		3
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P3-R3	133	cm2	0.5	0.5			25	3	EMBOS corer	Capitellidae sp.	Capitellidae	Capitellidae			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P3-R3	133	cm2	0.5	0.5			25	3	EMBOS corer	Cirrophorus branchiatus	Cirrophorus branchiatus	Cirrophorus branchiatus			Individual Count		1
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P2-R2	133	cm2	0.5	0.5			25	2	EMBOS corer	Biota	Biota	Biota			Individual Count		0
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P2-R1	133	cm2	0.5	0.5			25	1	EMBOS corer	Biota	Biota	Biota			Individual Count		0
EMBOS_pilot_2014_Cyprus_Softades_softsub	soft substrate (beach)	CY-SFDB-SUB	subtidal	CY-2014-SFDB-SUB-P3-R2	133	cm2	0.5	0.5			25	2	EMBOS corer	Cumopsis goodsir	Cumopsis goodsir	Cumopsis goodsir			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Abra alba	Abra alba	Abra alba			Individual Count		16
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Armandia cirrhosa	Armandia cirrhosa	Armandia cirrhosa			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Capitella cfr capitata	Capitella capitata	Capitella capitata			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Cerithium vulgatum	Cerithium vulgatum	Cerithium vulgatum			Individual Count		7
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Cirriformia tentaculata	Cirriformia tentaculata	Cirriformia tentaculata			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Ericthonius punctatus	Ericthonius punctatus	Ericthonius punctatus			Individual Count		16
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Euclymene oerstedi	Euclymene oerstedi	Euclymene oerstedi			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Gammarus aequicauda	Gammarus aequicauda	Gammarus aequicauda			Individual Count		51
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Glycera tridactyla	Glycera tridactyla	Glycera tridactyla			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Monocorophium sextonae	Monocorophium sextonae	Monocorophium sextonae			Individual Count		48
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Neanthes caudata	Neanthes caudata	Neanthes caudata			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	sp.	Nematoda	Nematoda			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Orchomene similis	Orchomene similis	Orchomene similis			Individual Count		7
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Phylo foetida	Phylo foetida	Phylo foetida			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Protodorvillea kefersteini	Protodorvillea kefersteini	Protodorvillea kefersteini			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Stenothoe cavimana	Stenothoe cavimana	Stenothoe cavimana			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P1-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Syllis gracilis	Syllis gracilis	Syllis gracilis			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Abra alba	Abra alba	Abra alba			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Armandia cirrhosa	Armandia cirrhosa	Armandia cirrhosa			Individual Count		28
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Capitella cfr capitata	Capitella capitata	Capitella capitata			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Cerithium vulgatum	Cerithium vulgatum	Cerithium vulgatum			Individual Count		6
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Cirriformia tentaculata	Cirriformia tentaculata	Cirriformia tentaculata			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Paranemonia cinerea	Paranemonia cinerea	Paranemonia cinerea			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Polydora ciliata	Polydora ciliata	Polydora ciliata			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Stenothoe cavimana	Stenothoe cavimana	Stenothoe cavimana			Individual Count		4
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Syllis gracilis	Syllis gracilis	Syllis gracilis			Individual Count		8
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Gammarus aequicauda	Gammarus aequicauda	Gammarus aequicauda			Individual Count		33
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Monocorophium sextonae	Monocorophium sextonae	Monocorophium sextonae			Individual Count		229
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Neanthes caudata	Neanthes caudata	Neanthes caudata			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	sp.	Nematoda	Nematoda			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Nephtys hombergii	Nephtys hombergii	Nephtys hombergii			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R1	133	cm2	0.6	0.6			15	1	EMBOS corer	Orchomene similis	Orchomene similis	Orchomene similis			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Abra alba	Abra alba	Abra alba			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Armandia cirrhosa	Armandia cirrhosa	Armandia cirrhosa			Individual Count		6
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Capitella cfr capitata	Capitella capitata	Capitella capitata			Individual Count		8
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Cerithium vulgatum	Cerithium vulgatum	Cerithium vulgatum			Individual Count		5
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Chironomidae larvae	Chironomidae	Chironomidae	larvae		Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Cirriformia tentaculata	Cirriformia tentaculata	Cirriformia tentaculata			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Gammarus aequicauda	Gammarus aequicauda	Gammarus aequicauda			Individual Count		20
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Idotea balthica basteri	Idotea balthica basteri	Idotea balthica basteri			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Monocorophium sextonae	Monocorophium sextonae	Monocorophium sextonae			Individual Count		187
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Neanthes caudata	Neanthes caudata	Neanthes caudata			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	sp.	Nematoda	Nematoda			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Orchomene similis	Orchomene similis	Orchomene similis			Individual Count		5
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Stenothoe cavimana	Stenothoe cavimana	Stenothoe cavimana			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P2-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Syllis gracilis	Syllis gracilis	Syllis gracilis			Individual Count		4
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Abra alba	Abra alba	Abra alba			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Armandia cirrhosa	Armandia cirrhosa	Armandia cirrhosa			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Capitella cfr capitata	Capitella capitata	Capitella capitata			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Cerithium vulgatum	Cerithium vulgatum	Cerithium vulgatum			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Cirriformia tentaculata	Cirriformia tentaculata	Cirriformia tentaculata			Individual Count		5
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Drilonereis filum	Drilonereis filum	Drilonereis filum			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Ericthonius punctatus	Ericthonius punctatus	Ericthonius punctatus			Individual Count		2
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Euclymene oerstedi	Euclymene oerstedi	Euclymene oerstedi			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Gammarus aequicauda	Gammarus aequicauda	Gammarus aequicauda			Individual Count		49
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Monocorophium sextonae	Monocorophium sextonae	Monocorophium sextonae			Individual Count		188
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	sp.	Nematoda	Nematoda			Individual Count		16
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Orchomene similis	Orchomene similis	Orchomene similis			Individual Count		4
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Pachygrapsus marmoratus	Pachygrapsus marmoratus	Pachygrapsus marmoratus			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Perinereis cultrifera	Perinereis cultrifera	Perinereis cultrifera			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Phylo foetida	Phylo foetida	Phylo foetida			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Polydora ciliata	Polydora ciliata	Polydora ciliata			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Protodorvillea kefersteini	Protodorvillea kefersteini	Protodorvillea kefersteini			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Ruditapes decussatus	Ruditapes decussatus	Ruditapes decussatus			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Stenothoe cavimana	Stenothoe cavimana	Stenothoe cavimana			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R2	133	cm2	0.6	0.6			15	2	EMBOS corer	Syllis gracilis	Syllis gracilis	Syllis gracilis			Individual Count		6
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Abra alba	Abra alba	Abra alba			Individual Count		5
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Armandia cirrhosa	Armandia cirrhosa	Armandia cirrhosa			Individual Count		5
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Capitella cfr capitata	Capitella capitata	Capitella capitata			Individual Count		3
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Cerastoderma edule	Cerastoderma edule	Cerastoderma edule			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Cirriformia tentaculata	Cirriformia tentaculata	Cirriformia tentaculata			Individual Count		4
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Drilonereis filum	Drilonereis filum	Drilonereis filum			Individual Count		1
EMBOS_pilot_2014_Italy_Marceddì_softsub	soft substrate (beach)	IT-ORIS01-MAR-SUB	subtidal	IT-2014-ORIS01MAR-SUB-P3-R3	133	cm2	0.6	0.6			15	3	EMBOS corer	Ericthonius punctatus	Ericthonius punctatus	Ericthonius punctatus			Individual Count		2
